CustomerID,Recency,Frequency,Monetary,Cluster
14757.0,74,19,420.5,0
14758.0,144,71,1484.06,1
14759.0,4,102,1625.97,0
14760.0,293,7,53.8,1
14761.0,58,11,255.9,0
14762.0,263,21,300.52,1
14764.0,43,7,250.55,0
14765.0,28,39,254.11,0
14766.0,7,137,2423.07,0
14768.0,16,6,139.5,0
14769.0,2,1066,10383.83,0
14770.0,231,52,876.42,1
14772.0,111,9,139.26,0
14775.0,57,60,1011.9,0
14776.0,50,134,2195.58,0
14777.0,3,3,-17.45,0
14778.0,126,35,730.86,0
14779.0,280,41,386.15,1
14780.0,54,27,447.68,0
14782.0,319,6,200.1,1
14784.0,25,15,289.99,0
14785.0,9,3,77.4,0
14788.0,6,30,679.4399999999999,0
14789.0,28,6,197.64,0
14790.0,16,46,745.06,0
14792.0,63,4,0.0,0
14793.0,3,15,214.14,0
14794.0,2,82,1272.11,0
14795.0,165,6,131.45000000000002,1
14796.0,0,1156,7792.51,0
14798.0,52,12,173.74,0
14799.0,50,13,157.7,0
14800.0,47,390,4228.39,0
14801.0,60,57,189.34,0
14803.0,161,44,845.55,1
14804.0,8,12,353.27,0
14805.0,14,46,546.4,0
14806.0,74,11,193.39,0
14808.0,39,252,2152.8,0
14810.0,40,254,2085.33,0
14813.0,369,29,152.88,1
14815.0,36,53,778.5,0
14816.0,196,4,271.85,1
14817.0,199,63,1110.34,1
14818.0,73,48,657.8,0
14819.0,63,13,272.07,0
14820.0,20,29,507.29,0
14821.0,366,2,48.8,1
14823.0,179,70,321.43,1
14824.0,9,29,1127.71,0
14825.0,3,120,2221.01,0
14828.0,196,17,2139.76,1
14829.0,28,45,644.65,0
14830.0,52,39,188.88,0
14834.0,17,70,1698.35,0
14836.0,9,6,102.45,0
14837.0,89,110,1641.2,0
14840.0,267,4,62.85,1
14841.0,52,138,3295.76,0
14842.0,34,158,2456.8,0
14844.0,63,130,3189.81,0
14847.0,148,13,309.4,1
14849.0,21,392,7904.28,0
14850.0,311,22,278.15,1
14851.0,22,28,511.35,0
14852.0,57,143,2836.69,0
14853.0,8,10,463.05,0
14854.0,77,130,2730.09,0
14855.0,118,20,645.65,0
14856.0,35,65,1290.53,0
14857.0,59,61,1165.65,0
14859.0,12,59,1352.04,0
14860.0,8,12,168.62,0
14861.0,51,6,125.79,0
14862.0,25,48,841.1999999999999,0
14863.0,28,11,266.76,0
14865.0,6,4,52.2,0
14866.0,10,103,14197.45,0
14867.0,185,37,701.33,1
14868.0,2,147,2939.64,0
14869.0,3,71,717.7,0
14870.0,261,13,327.25,1
14871.0,2,93,501.28,0
14873.0,209,28,519.68,1
14875.0,8,50,1448.72,0
14878.0,12,122,1476.09,0
14880.0,76,46,690.59,0
14881.0,19,17,255.4,0
14882.0,26,11,589.7,0
14883.0,18,54,756.64,0
14885.0,131,15,765.3199999999999,0
14886.0,252,18,364.8,1
14887.0,78,6,1862.0,0
14888.0,206,20,369.2,1
14889.0,335,10,135.9,1
14890.0,253,7,125.65,1
14891.0,147,33,554.38,1
14893.0,9,73,1237.85,0
14894.0,84,23,655.75,0
14895.0,7,506,11020.26,0
14896.0,204,43,468.77,1
14897.0,7,55,1366.38,0
14898.0,22,112,1194.11,0
14901.0,10,98,1414.99,0
14902.0,20,24,314.11,0
14903.0,20,359,2729.18,0
14904.0,1,69,1025.44,0
14905.0,153,18,599.9,1
14907.0,2,168,3478.85,0
14908.0,73,9,277.8,0
14910.0,2,35,389.86,0
14911.0,0,5898,132458.73,2
14912.0,16,28,841.52,0
14913.0,35,87,1227.43,0
14915.0,85,13,258.83,0
14916.0,70,79,1264.84,0
14918.0,115,45,1610.15,0
14920.0,212,57,977.77,1
14921.0,29,78,1316.07,0
14923.0,50,44,749.1,0
14924.0,245,10,310.05,1
14929.0,31,11,223.88,0
14930.0,108,127,2362.96,0
14931.0,4,42,964.68,0
14932.0,365,17,363.53,1
14934.0,72,88,1888.84,0
14935.0,296,10,1784.71,1
14936.0,8,366,8117.42,0
14937.0,56,35,1617.63,0
14944.0,29,172,5842.95,0
14946.0,13,3,100.9,0
14947.0,71,14,290.82,0
14948.0,22,64,1066.57,0
14950.0,8,20,361.25,0
14951.0,78,20,311.69,0
14952.0,45,149,7912.79,0
14953.0,24,54,285.67,0
14954.0,11,77,294.85,0
14957.0,252,12,58.49,1
14958.0,146,41,483.73,1
14959.0,58,61,684.97,0
14960.0,7,27,221.27,0
14961.0,10,317,7006.58,0
14962.0,270,5,126.7,1
14963.0,9,192,1472.34,0
14964.0,246,13,206.21,1
14965.0,95,81,596.09,0
14966.0,14,36,183.02,0
14967.0,49,6,463.8,0
14968.0,29,37,147.59,0
14970.0,67,34,1592.06,0
14971.0,34,155,1097.98,0
14972.0,127,18,114.77,0
14973.0,106,32,1314.45,0
14974.0,36,17,89.94,0
14975.0,56,11,279.94,0
14976.0,56,73,765.86,0
14978.0,71,214,1921.37,0
14981.0,245,8,102.12,1
14984.0,18,39,202.37,0
14985.0,197,83,292.01,1
14987.0,15,4,326.4,0
14988.0,211,40,334.54,1
14995.0,38,60,231.98,0
14997.0,45,27,540.98,0
14998.0,169,74,414.87,1
15000.0,47,77,490.52,0
15002.0,115,115,1641.76,0
15004.0,146,154,1220.77,0
15005.0,15,1152,6160.54,0
15006.0,50,132,480.38,0
15007.0,158,12,156.91,1
15009.0,11,180,1259.43,0
15010.0,35,20,308.94,0
15012.0,53,122,405.04,0
15014.0,42,33,257.67,0
15016.0,172,20,170.04,1
15017.0,33,20,125.58,0
15018.0,38,32,456.26,0
15019.0,266,66,252.81,1
15021.0,8,451,1829.23,0
15022.0,11,121,852.39,0
15023.0,2,554,6680.81,0
15024.0,9,152,1636.43,0
15025.0,32,67,361.96,0
15026.0,79,61,469.0,0
15027.0,30,37,1051.95,0
15028.0,7,48,627.13,0
15030.0,71,7,518.28,0
15031.0,3,110,653.19,0
15032.0,255,55,4464.1,1
15033.0,4,504,2541.53,0
15034.0,15,396,4243.21,0
15035.0,89,27,252.73,0
15036.0,71,119,429.56,0
15038.0,42,128,645.84,0
15039.0,9,1483,19638.59,0
15041.0,169,66,179.93,1
15042.0,198,5,135.93,1
15043.0,30,3,537.0,0
15044.0,18,452,7563.88,0
15045.0,151,13,633.66,1
15046.0,8,202,4940.66,0
15047.0,269,22,343.62,1
15048.0,64,95,377.52,0
15049.0,273,3,121.17000000000002,1
15050.0,24,78,1682.77,0
15051.0,22,142,1383.36,0
15052.0,318,28,207.73,1
15053.0,4,69,693.95,0
15054.0,11,114,302.1,0
15057.0,274,25,1489.5,1
15058.0,24,266,2102.54,0
15059.0,40,239,1325.82,0
15060.0,7,115,294.25,0
15061.0,3,410,54228.74,0
15062.0,70,57,987.86,0
15063.0,212,5,370.8,1
15065.0,37,158,3135.98,0
15066.0,31,53,760.59,0
15067.0,77,82,1744.76,0
15068.0,45,104,553.36,0
15069.0,178,70,1109.53,1
15070.0,372,1,106.2,1
15071.0,93,26,982.07,0
15073.0,9,76,612.43,0
15074.0,104,41,735.67,0
15075.0,77,27,773.03,0
15076.0,172,49,880.85,1
15078.0,6,451,9623.35,0
15079.0,212,48,893.66,1
15081.0,21,35,487.35,0
15083.0,256,5,88.2,1
15087.0,281,15,306.94,1
15088.0,20,60,1140.27,0
15089.0,9,145,2420.84,0
15090.0,307,23,381.32,1
15091.0,53,31,476.96,0
15092.0,214,26,457.81,1
15093.0,17,112,4410.14,0
15095.0,103,49,1364.7,0
15096.0,42,11,219.39,0
15097.0,3,25,248.08,0
15098.0,181,5,649.5,1
15099.0,83,23,410.48,0
15100.0,329,6,635.1,1
15101.0,8,9,310.03,0
15103.0,30,35,703.36,0
15104.0,166,69,968.64,1
15105.0,17,101,2298.93,0
15106.0,17,102,1407.73,0
15107.0,310,20,247.66,1
15108.0,141,61,1291.75,0
15109.0,240,31,463.75,1
15110.0,23,39,973.2,0
15111.0,28,84,1567.48,0
15113.0,9,98,3339.51,0
15114.0,29,197,2760.56,0
15115.0,17,21,340.11,0
15116.0,17,45,1352.75,0
15117.0,14,80,1550.13,0
15118.0,133,1,244.8,0
15119.0,245,14,266.4,1
15120.0,129,22,343.82,0
15121.0,49,28,457.72,0
15122.0,84,87,1612.13,0
15123.0,6,106,2199.31,0
15124.0,22,15,184.19,0
15125.0,24,140,11117.05,0
15127.0,65,16,406.53,0
15128.0,59,111,1419.54,0
15129.0,49,84,3447.4,0
15130.0,169,22,330.11,1
15132.0,17,52,977.93,0
15133.0,127,29,982.42,0
15134.0,14,73,1387.99,0
15135.0,232,10,127.15,1
15136.0,2,69,1282.45,0
15139.0,239,13,178.96,1
15140.0,51,81,2350.0,0
15142.0,45,26,498.74,0
15143.0,225,14,259.45,1
15144.0,7,218,6530.04,0
15145.0,3,67,1194.73,0
15146.0,164,95,1313.66,1
15147.0,218,29,608.65,1
15148.0,10,20,301.29,0
15149.0,133,23,520.8000000000001,0
15150.0,16,342,5280.83,0
15152.0,9,278,4684.24,0
15153.0,30,22,329.25,0
15154.0,73,75,224.73,0
15156.0,0,55,961.49,0
15157.0,3,133,1869.5,0
15158.0,44,7,401.4,0
15159.0,1,720,18573.68,0
15160.0,356,4,158.16,1
15163.0,17,29,304.47,0
15164.0,68,101,824.58,0
15165.0,372,27,487.75,1
15167.0,320,39,158.8,1
15168.0,25,5,106.56,0
15171.0,324,7,1034.5,1
15172.0,8,110,1624.05,0
15174.0,322,11,135.75,1
15175.0,71,23,224.14,0
15178.0,259,3,40.5,1
15179.0,17,95,2186.2,0
15180.0,366,6,87.5,1
15181.0,65,18,680.28,0
15182.0,153,29,622.85,1
15184.0,28,62,402.2,0
15185.0,69,21,310.62,0
15186.0,13,19,411.41,0
15187.0,1,93,4670.08,0
15189.0,0,232,15802.14,0
15192.0,119,51,1044.32,0
15193.0,60,19,499.32,0
15194.0,2,326,7521.17,0
15195.0,2,1,3861.0,0
15197.0,8,36,656.44,0
15198.0,91,10,193.64,0
15199.0,58,13,1268.7,0
15201.0,78,97,927.84,0
15203.0,25,142,1827.8,0
15204.0,356,9,316.58,1
15205.0,84,38,648.8299999999999,0
15206.0,9,9,420.3,0
15208.0,0,43,867.62,0
15210.0,224,20,331.18,1
15211.0,59,52,894.4100000000001,0
15212.0,238,7,88.94999999999999,1
15213.0,318,25,325.05,1
15214.0,1,110,1661.44,0
15215.0,44,43,615.99,0
15216.0,87,2,96.6,0
15218.0,10,166,5756.89,0
15219.0,175,9,305.75,1
15220.0,51,119,1758.92,0
15221.0,365,11,114.1,1
15222.0,318,5,585.0,1
15223.0,225,32,454.9,1
15224.0,357,16,310.48,1
15225.0,233,23,409.4,1
15226.0,310,8,154.41,1
15227.0,36,58,1219.4,0
15228.0,65,126,3376.96,0
15230.0,238,23,429.6,1
15232.0,112,31,612.06,0
15234.0,276,14,197.0,1
15235.0,217,143,2247.51,1
15236.0,298,15,321.05,1
15237.0,1,99,1412.32,0
15238.0,28,52,1056.54,0
15239.0,9,52,764.34,0
15240.0,44,83,1685.57,0
15241.0,66,111,1738.59,0
15243.0,73,22,316.68,0
15244.0,64,34,631.57,0
15245.0,133,89,2515.84,0
15246.0,237,33,514.15,1
15247.0,121,6,356.0,0
15249.0,31,358,6657.36,0
15251.0,8,121,10327.11,0
15252.0,35,44,740.78,0
15253.0,15,55,915.3,0
15254.0,126,18,300.36,0
15255.0,66,47,890.85,0
15256.0,148,6,98.45,1
15257.0,280,8,232.15,1
15258.0,168,34,623.16,1
15260.0,99,78,1780.77,0
15261.0,134,19,254.82,0
15262.0,323,10,178.95000000000002,1
15263.0,106,12,156.51,0
15264.0,63,23,393.74,0
15265.0,150,82,1506.12,1
15266.0,337,6,119.3,1
15267.0,21,11,1717.36,0
15269.0,23,2,408.8,0
15270.0,15,48,2298.2,0
15271.0,6,265,2472.09,0
15272.0,56,63,721.94,0
15274.0,3,47,716.57,0
15275.0,30,42,609.19,0
15276.0,65,49,128.63,0
15277.0,46,12,255.9,0
15279.0,354,21,277.41,1
15280.0,171,16,113.12,1
15281.0,58,150,2239.9500000000003,0
15286.0,49,3,240.55,0
15287.0,21,21,485.24,0
15288.0,42,88,2306.52,0
15289.0,28,59,935.1,0
15290.0,4,212,7803.769999999999,0
15291.0,25,109,4596.51,0
15292.0,200,24,178.39,1
15296.0,43,200,3610.31,0
15297.0,9,41,635.04,0
15298.0,1,194,3774.1,0
15299.0,66,12,3787.09,0
15300.0,63,28,496.44,0
15301.0,50,246,5007.72,0
15303.0,289,31,574.02,1
15304.0,60,26,680.3,0
15306.0,63,58,1174.35,0
15307.0,95,12,205.3,0
15308.0,270,21,302.27,1
15311.0,0,2478,59284.19,2
15312.0,74,48,921.1,0
15313.0,109,1,52.0,0
15314.0,198,24,327.97,1
15315.0,63,38,551.54,0
15316.0,326,1,165.0,1
15318.0,3,33,312.62,0
15319.0,283,16,204.5,1
15320.0,43,36,267.13,0
15321.0,48,105,2663.48,0
15322.0,63,49,602.97,0
15325.0,103,48,161.74,0
15326.0,333,29,311.71,1
15327.0,52,10,208.75,0
15329.0,34,62,1005.5,0
15330.0,31,13,714.96,0
15332.0,365,35,1661.06,1
15333.0,207,16,1028.56,1
15334.0,156,98,350.82,1
15335.0,53,35,170.22,0
15339.0,65,88,557.57,0
15341.0,80,17,2020.52,0
15342.0,115,26,391.76,0
15343.0,86,21,364.5,0
15344.0,0,32,476.58,0
15345.0,34,23,367.69,0
15346.0,332,17,252.42,1
15347.0,365,5,201.6,1
15348.0,71,9,158.04,0
15349.0,157,71,463.91,1
15350.0,372,5,115.65,1
15351.0,11,227,1836.69,0
15353.0,254,61,770.12,1
15355.0,28,14,277.05,0
15356.0,30,499,2718.03,0
15358.0,4,560,8235.65,0
15360.0,39,13,427.93,0
15361.0,361,7,418.92,1
15363.0,240,17,318.05,1
15364.0,95,29,913.19,0
15365.0,25,151,1330.45,0
15366.0,74,44,602.51,0
15367.0,56,96,1867.69,0
15368.0,20,4,446.94000000000005,0
15369.0,143,1,-1592.49,1
15370.0,40,95,2360.55,0
15372.0,136,27,2007.4,0
15373.0,7,137,2213.11,0
15374.0,128,3,168.0,0
15376.0,39,116,1221.56,0
15379.0,168,196,3631.89,1
15380.0,8,37,1682.36,0
15381.0,213,8,596.85,1
15382.0,14,306,5927.86,0
15384.0,169,43,635.76,1
15385.0,39,12,316.88,0
15386.0,185,31,394.14,1
15388.0,269,10,140.54,1
15389.0,171,1,500.0,1
15392.0,4,85,1515.73,0
15393.0,15,12,231.86,0
15394.0,9,85,2183.54,0
15395.0,325,7,107.45,1
15396.0,112,14,288.18,0
15397.0,289,6,94.0,1
15398.0,15,74,1339.63,0
15399.0,0,50,815.77,0
15400.0,91,13,666.7,0
15402.0,148,42,626.77,1
15405.0,188,8,349.1,1
15406.0,17,58,426.61,0
15407.0,33,148,1046.74,0
15408.0,263,34,267.18,1
15410.0,83,122,3450.84,0
15411.0,25,99,1336.43,0
15412.0,170,10,190.53,1
15414.0,9,39,774.9000000000001,0
15415.0,312,47,559.61,1
15416.0,64,193,3974.37,0
15417.0,84,28,508.8,0
15419.0,24,8,135.86,0
15421.0,58,53,950.36,0
15422.0,322,6,97.7,1
15423.0,37,2,43.5,0
15424.0,253,17,383.34,1
15426.0,18,283,1386.58,0
15427.0,32,292,1430.54,0
15428.0,14,6,93.78,0
15429.0,26,83,364.9,0
15432.0,22,10,171.19,0
15433.0,78,53,417.87,0
15434.0,7,59,997.48,0
15435.0,21,29,149.29,0
15436.0,11,291,1067.75,0
15437.0,261,45,200.16,1
15438.0,130,25,156.57999999999998,0
15440.0,54,62,383.68,0
15442.0,248,2,594.0,1
15443.0,1,375,3188.84,0
15444.0,8,214,1411.21,0
15445.0,263,5,113.5,1
15447.0,330,9,155.17,1
15448.0,312,28,494.64,1
15449.0,25,62,971.22,0
15450.0,29,30,429.84,0
15452.0,29,56,528.48,0
15453.0,1,279,1371.77,0
15454.0,361,25,179.1,1
15456.0,282,58,434.59,1
15457.0,261,58,237.07,1
15458.0,24,7,161.64,0
15460.0,353,56,214.26,1
15462.0,93,11,234.6,0
15463.0,28,7,126.14,0
15464.0,337,155,1044.65,1
15465.0,19,104,6945.02,0
15466.0,84,57,334.53,0
15467.0,8,53,511.88,0
15468.0,34,29,438.46,0
15469.0,42,27,504.5,0
15471.0,1,73,454.48,0
15472.0,112,76,371.56,0
15473.0,13,14,1465.2,0
15475.0,76,29,454.11,0
15478.0,39,44,1399.92,0
15480.0,115,45,905.5,0
15482.0,15,126,6393.52,0
15483.0,160,84,225.26,1
15484.0,0,188,3559.21,0
15485.0,29,85,2564.5,0
15488.0,92,2,91.32,0
15489.0,22,55,1090.03,0
15491.0,94,155,3090.85,0
15492.0,27,35,659.4599999999999,0
15493.0,32,291,1918.86,0
15494.0,20,122,1280.58,0
15497.0,17,16,1259.7,0
15498.0,0,523,12396.46,0
15500.0,7,68,1131.56,0
15502.0,15,252,5541.46,0
15503.0,362,66,141.04,1
15504.0,80,13,52.83,0
15505.0,52,99,3497.14,0
15506.0,22,161,972.08,0
15507.0,171,45,475.86,1
15508.0,188,92,1000.27,1
15510.0,330,1,250.0,1
15511.0,11,158,900.53,0
15512.0,155,7,121.0,1
15513.0,30,314,14520.08,0
15514.0,11,197,2907.45,0
15516.0,44,15,62.43,0
15517.0,232,27,267.03,1
15518.0,63,216,1890.99,0
15520.0,1,18,343.5,0
15521.0,35,200,2574.65,0
15522.0,32,56,397.99,0
15523.0,83,10,412.0100000000001,0
15524.0,24,1,440.0,0
15525.0,1,158,719.47,0
15526.0,32,4,148.44,0
15527.0,18,165,2347.57,0
15528.0,253,26,229.33,1
15529.0,22,664,3935.15,0
15530.0,21,107,1497.31,0
15531.0,7,219,1972.39,0
15532.0,24,258,1500.88,0
15533.0,18,86,746.92,0
15535.0,172,75,426.4,1
15537.0,162,24,110.92,1
15539.0,6,41,538.46,0
15540.0,10,15,213.3,0
15541.0,113,29,85.13000000000001,0
15543.0,287,28,127.86,1
15544.0,8,261,3542.51,0
15545.0,53,80,288.97,0
15547.0,6,695,4910.6,0
15549.0,76,115,1643.96,0
15550.0,3,61,575.63,0
15551.0,36,29,436.06,0
15552.0,216,17,90.12,1
15553.0,59,55,428.93,0
15554.0,277,14,217.2,1
15555.0,11,913,4747.89,0
15556.0,23,31,279.77,0
15557.0,28,19,468.91,0
15561.0,11,31,722.74,0
15562.0,351,1,134.55,1
15563.0,8,117,1319.69,0
15565.0,49,8,173.16,0
15567.0,18,7,186.01,0
15568.0,2,53,758.29,0
15569.0,103,31,1375.71,0
15570.0,6,326,4093.27,0
15571.0,11,57,650.4300000000001,0
15572.0,4,212,2533.42,0
15573.0,31,97,591.1899999999999,0
15574.0,177,152,675.64,1
15576.0,37,43,921.37,0
15577.0,150,39,258.88,1
15578.0,161,13,127.1,1
15579.0,68,48,327.6,0
15581.0,120,148,3425.77,0
15582.0,24,44,682.9100000000001,0
15584.0,23,124,718.36,0
15585.0,176,31,455.3,1
15587.0,49,9,913.68,0
15589.0,252,30,456.58,1
15590.0,288,1,-30.19,1
15592.0,46,24,388.58,0
15593.0,70,5,199.8,0
15594.0,15,104,1767.53,0
15596.0,100,84,1343.34,0
15597.0,29,23,315.72,0
15598.0,34,16,235.68,0
15599.0,26,52,761.74,0
15601.0,10,414,6745.36,0
15602.0,7,54,1083.63,0
15603.0,78,2,48.48,0
15604.0,51,17,216.39,0
15605.0,35,67,1198.23,0
15606.0,56,91,2422.64,0
15607.0,336,13,104.76,1
15608.0,27,60,1093.68,0
15609.0,182,18,270.03000000000003,1
15610.0,51,6,112.46,0
15611.0,9,45,1568.39,0
15612.0,35,6,195.15,0
15615.0,9,429,10360.04,0
15618.0,32,49,747.031,0
15619.0,10,3,336.40000000000003,0
15620.0,49,104,1524.4,0
15621.0,3,18,1158.77,0
15622.0,2,214,3224.53,0
15623.0,140,19,301.03,1
15624.0,116,34,588.13,0
15625.0,99,68,1504.56,0
15626.0,74,49,675.8,0
15628.0,4,157,2865.64,0
15630.0,44,61,1180.4,0
15632.0,15,177,3147.31,0
15634.0,16,15,243.55,0
15636.0,89,25,724.76,0
15637.0,52,15,223.36,0
15638.0,300,2,-94.0,1
15639.0,133,25,425.32,0
15640.0,3,486,12336.74,0
15641.0,104,119,1887.2,0
15643.0,178,36,647.4,1
15644.0,165,232,803.54,1
15645.0,18,52,612.01,0
15646.0,157,36,425.14,1
15648.0,203,27,582.0500000000001,1
15649.0,335,2,816.0,1
15651.0,36,32,646.3,0
15652.0,90,21,337.74,0
15653.0,92,6,877.4399999999999,0
15654.0,8,21,922.53,0
15655.0,232,37,511.32,1
15656.0,44,47,748.5,0
15657.0,22,1,30.0,0
15658.0,189,56,958.9,1
15659.0,43,11,306.45,0
15660.0,24,94,1552.01,0
15661.0,316,5,309.8,1
15663.0,105,9,138.14,0
15664.0,50,19,358.63,0
15665.0,167,115,2222.21,1
15667.0,39,13,301.32,0
15668.0,217,1,76.32000000000001,1
15669.0,39,35,677.69,0
15670.0,296,12,173.05,1
15671.0,18,81,2635.49,0
15673.0,87,138,2726.23,0
15674.0,72,135,1744.02,0
15675.0,80,21,323.69,0
15676.0,8,216,3324.09,0
15677.0,48,33,657.23,0
15678.0,52,12,352.7,0
15679.0,23,110,781.28,0
15680.0,8,78,1333.68,0
15681.0,17,67,946.36,0
15683.0,116,10,193.75,0
15687.0,8,168,2981.5,0
15689.0,119,9,254.1,0
15690.0,3,19,239.76,0
15691.0,251,2,136.8,1
15692.0,27,12,191.04,0
15694.0,0,79,6423.6,0
15695.0,266,22,409.98,1
15696.0,32,174,2619.11,0
15699.0,17,18,309.65,0
15700.0,171,89,664.03,1
15701.0,1,230,1529.0,0
15703.0,264,5,211.5,1
15704.0,139,117,2293.62,0
15705.0,200,6,143.1,1
15706.0,59,59,1001.81,0
15707.0,34,205,916.98,0
15708.0,40,282,3200.73,0
15709.0,283,6,133.25,1
15712.0,8,53,1072.36,0
15713.0,142,20,346.75,1
15714.0,11,34,330.03000000000003,0
15716.0,145,117,1101.11,0
15717.0,233,7,150.3,1
15719.0,32,932,5028.42,0
15720.0,23,128,598.73,0
15721.0,11,84,471.4,0
15722.0,35,70,2169.86,0
15723.0,364,38,190.7,1
15724.0,200,12,212.3,1
15725.0,14,32,415.25,0
15727.0,16,301,5159.06,0
15728.0,48,4,-134.8,0
15729.0,197,6,62.0,1
15730.0,65,73,1108.38,0
15732.0,211,14,294.12,1
15733.0,282,10,162.3,1
15734.0,114,26,1339.45,0
15737.0,14,79,1121.21,0
15738.0,18,176,4788.77,0
15739.0,65,8,449.12,0
15740.0,48,9,154.88,0
15743.0,15,86,775.96,0
15744.0,77,3,34.8,0
15745.0,8,65,1071.24,0
15746.0,133,29,182.96,0
15747.0,12,90,946.64,0
15748.0,39,20,144.36,0
15749.0,234,15,21535.9,1
15750.0,2,293,2448.8,0
15752.0,39,406,2618.15,0
15753.0,304,1,79.2,1
15754.0,50,29,455.67,0
15755.0,0,149,2318.88,0
15756.0,60,191,528.01,0
15757.0,65,45,714.42,0
15758.0,24,9,205.25,0
15759.0,217,7,253.04,1
15762.0,64,37,583.75,0
15763.0,31,63,1048.67,0
15764.0,80,188,3245.47,0
15766.0,63,11,315.06,0
15768.0,115,28,581.8299999999999,0
15769.0,6,147,51823.72,0
15773.0,5,10,635.6800000000001,0
15774.0,68,25,270.8,0
15775.0,244,7,104.9,1
15776.0,132,18,241.62,0
15777.0,240,22,1021.61,1
15780.0,183,29,475.28,1
15781.0,24,21,333.56,0
15782.0,9,44,2593.94,0
15783.0,10,14,246.3,0
15785.0,29,87,2303.75,0
15786.0,43,279,4821.0,0
15787.0,25,200,933.26,0
15789.0,357,25,351.3,1
15790.0,9,34,218.75,0
15791.0,43,76,1604.44,0
15793.0,8,13,948.96,0
15795.0,149,42,610.01,1
15796.0,0,134,2663.6600000000003,0
15797.0,112,8,2207.4,0
15799.0,75,98,884.14,0
15800.0,106,117,696.89,0
15801.0,45,69,1042.19,0
15802.0,142,3,-451.42,1
15803.0,50,8,415.8200000000001,0
15804.0,0,274,3848.55,0
15805.0,22,305,5411.87,0
15806.0,45,31,784.58,0
15807.0,49,48,903.9,0
15808.0,305,197,3641.07,1
15809.0,35,43,399.21,0
15810.0,78,112,1145.43,0
15811.0,16,139,2171.32,0
15812.0,106,41,1801.14,0
15813.0,207,40,1303.91,1
15814.0,2,74,1842.73,0
15815.0,63,49,2100.6,0
15819.0,48,123,1905.45,0
15820.0,319,17,206.98,1
15821.0,43,62,570.96,0
15822.0,2,33,885.47,0
15823.0,336,17,-840.76,1
15825.0,171,20,532.94,1
15826.0,50,69,1649.36,0
15827.0,72,134,1641.48,0
15829.0,98,51,636.14,0
15830.0,28,41,547.7,0
15831.0,57,67,740.64,0
15832.0,253,54,836.79,1
15834.0,69,272,2076.3,0
15835.0,43,50,954.09,0
15836.0,44,12,117.47,0
15837.0,64,24,391.98,0
15838.0,10,169,33350.76,0
15839.0,24,65,1020.74,0
15840.0,58,28,345.66,0
15841.0,63,50,1209.1,0
15843.0,303,8,118.95000000000002,1
15844.0,45,11,130.73999999999998,0
15845.0,17,140,3650.87,0
15847.0,37,22,389.27,0
15850.0,18,93,234.88,0
15852.0,186,22,160.71,1
15853.0,51,30,110.8,0
15854.0,3,138,2969.12,0
15855.0,136,80,712.24,0
15856.0,3,636,15929.74,0
15857.0,18,14,297.0,0
15858.0,15,188,1427.57,0
15860.0,40,139,965.16,0
15861.0,11,541,2981.92,0
15862.0,7,147,832.88,0
15863.0,25,18,68.84,0
15864.0,21,24,1769.7800000000002,0
15865.0,40,40,895.13,0
15866.0,100,43,211.89,0
15867.0,4,461,3795.29,0
15869.0,276,15,149.64,1
15870.0,32,74,351.44,0
15872.0,14,108,316.25,0
15874.0,62,137,4330.67,0
15877.0,1,128,437.83,0
15880.0,368,97,299.03,1
15881.0,311,32,438.24,1
15882.0,198,24,495.36,1
15883.0,1,49,396.48,0
15885.0,92,18,379.35,0
15886.0,59,12,181.09,0
15888.0,79,14,141.27,0
15889.0,156,85,420.07,1
15891.0,226,60,511.68,1
15894.0,252,37,258.25,1
15895.0,149,11,179.17,1
15897.0,193,22,208.59,1
15898.0,0,85,1379.63,0
15899.0,368,4,56.25,1
15900.0,23,47,337.28,0
15901.0,16,111,351.73,0
15903.0,9,75,5126.34,0
15904.0,7,30,164.68,0
15906.0,19,151,1521.79,0
15907.0,3,226,882.72,0
15909.0,173,7,191.94,1
15910.0,0,266,1228.88,0
15912.0,177,19,264.62,1
15916.0,15,156,1466.01,0
15917.0,247,12,123.1,1
15918.0,190,40,334.23,1
15919.0,19,122,525.69,0
15920.0,153,60,167.5,1
15921.0,172,24,323.03000000000003,1
15922.0,371,12,363.6,1
15923.0,372,21,127.08,1
15925.0,193,12,207.15,1
15930.0,66,21,426.63,0
15932.0,3,119,2461.85,0
15933.0,20,74,1107.46,0
15935.0,238,12,416.86,1
15937.0,63,7,145.35,0
15938.0,111,18,404.58,0
15939.0,89,77,6102.26,0
15940.0,310,2,31.8,1
15942.0,133,14,337.44,0
15944.0,276,6,325.1,1
15945.0,364,2,181.0,1
15947.0,82,29,1708.24,0
15948.0,7,60,955.24,0
15949.0,16,19,364.72,0
15950.0,1,102,1684.46,0
15951.0,0,43,669.57,0
15952.0,33,84,781.91,0
15953.0,14,102,1632.4299999999998,0
15955.0,23,185,4389.81,0
15957.0,31,42,428.89,0
15958.0,73,7,104.35,0
15963.0,19,28,470.76,0
15965.0,16,111,808.87,0
15967.0,22,80,397.68,0
15969.0,2,21,582.9,0
15970.0,303,11,314.1,1
15971.0,17,35,4199.85,0
15973.0,235,6,99.77000000000002,1
15974.0,38,177,3429.55,0
15975.0,83,24,371.01,0
15976.0,164,96,427.64,1
15977.0,16,65,1054.73,0
15978.0,76,49,1098.78,0
